Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,ProductDiversity,CustomerLifetimeDays,PurchaseFrequencyRate,AvgQuantityPerOrder,Cluster,Churn
15546.0,607,2,1079.1000000000001,539.5500000000001,198,6,0,2.0,99.0,2,0
15548.0,596,1,158.09,158.09,64,23,0,1.0,64.0,2,1
15549.0,77,8,2334.16,291.77,936,139,620,0.01288244766505636,117.0,1,0
15550.0,4,12,2211.05,184.2541666666667,1139,166,732,0.01637107776261937,94.91666666666667,1,0
15551.0,37,7,1679.81,239.97285714285712,796,117,513,0.013618677042801557,113.71428571428571,0,0
15552.0,217,2,252.52,126.26,166,29,405,0.0049261083743842365,83.0,0,1
15553.0,60,1,428.93,428.93,449,51,0,1.0,449.0,0,0
15554.0,278,1,217.2,217.2,74,14,0,1.0,74.0,2,1
15556.0,24,1,279.77,279.77,236,31,0,1.0,236.0,0,0
15557.0,29,1,468.91,468.91,213,16,0,1.0,213.0,0,0
15558.0,639,1,202.68,202.68,73,23,0,1.0,73.0,2,1
15559.0,568,1,1109.4,1109.4,526,62,0,1.0,526.0,2,0
15560.0,398,2,153.52,76.76,72,10,0,2.0,36.0,2,1
15561.0,12,8,1934.3899999999999,241.79874999999998,1334,65,651,0.012269938650306749,166.75,1,0
15562.0,352,3,671.4300000000001,223.81000000000003,560,32,374,0.008,186.66666666666666,2,0
15563.0,22,7,2859.46,408.4942857142857,3005,179,658,0.010622154779969651,429.2857142857143,1,0
15564.0,463,2,70.74000000000001,35.370000000000005,42,4,212,0.009389671361502348,21.0,2,1
15565.0,50,2,173.16,86.58,60,8,20,0.09523809523809523,30.0,0,0
15566.0,393,2,227.87,113.935,153,9,331,0.006024096385542169,76.5,2,1
15567.0,19,1,186.01,186.01,223,7,0,1.0,223.0,0,0
15568.0,3,3,758.29,252.76333333333332,461,27,70,0.04225352112676056,153.66666666666666,0,0
15569.0,104,10,3583.45,358.34499999999997,1734,123,545,0.018315018315018316,173.4,1,0
15571.0,12,14,3892.35,278.025,2411,442,721,0.019390581717451522,172.21428571428572,1,0
15572.0,5,10,3965.2,396.52,2089,259,599,0.016666666666666666,208.9,1,0
15573.0,32,5,1188.42,237.68400000000003,770,181,697,0.0071633237822349575,154.0,0,0
15574.0,178,6,1101.44,183.57333333333335,750,191,286,0.020905923344947737,125.0,0,0
15575.0,620,1,30.1,30.1,6,3,0,1.0,6.0,2,1
15576.0,38,1,921.37,921.37,394,43,0,1.0,394.0,0,0
15577.0,151,5,396.03000000000003,79.206,120,58,575,0.008680555555555556,24.0,0,0
15578.0,162,1,127.1,127.1,52,13,0,1.0,52.0,0,0
15579.0,69,5,1250.63,250.12600000000003,713,140,363,0.013736263736263736,142.6,0,0
15580.0,377,8,1375.39,171.92375,955,150,293,0.027210884353741496,119.375,2,0
15582.0,25,3,682.9100000000001,227.63666666666668,453,39,195,0.015306122448979591,151.0,0,0
15583.0,376,1,95.96,95.96,56,37,0,1.0,56.0,2,1
15584.0,24,6,1268.2,211.36666666666667,483,174,646,0.00927357032457496,80.5,0,0
15585.0,177,1,455.3,455.3,320,31,0,1.0,320.0,0,0
15586.0,593,3,1139.1,379.7,1338,30,108,0.027522935779816515,446.0,2,0
15587.0,50,7,1522.0800000000002,217.44000000000003,528,3,441,0.01583710407239819,75.42857142857143,0,0
15588.0,678,1,579.6,579.6,96,4,0,1.0,96.0,2,0
15589.0,256,3,478.53000000000003,159.51000000000002,243,28,54,0.05454545454545454,81.0,0,0
15590.0,382,5,1496.6,299.32,832,75,224,0.022222222222222223,166.4,2,0
15591.0,583,3,217.9,72.63333333333334,58,6,91,0.03260869565217391,19.333333333333332,2,0
15592.0,47,1,388.58,388.58,354,24,0,1.0,354.0,0,0
15593.0,71,1,199.8,199.8,60,5,0,1.0,60.0,0,0
15594.0,16,5,1771.78,354.356,983,85,218,0.0228310502283105,196.6,0,0
15595.0,488,1,357.6,357.6,144,4,0,1.0,144.0,2,1
15596.0,101,9,2727.72,303.08,1208,82,398,0.022556390977443608,134.22222222222223,1,0
15597.0,35,2,563.37,281.685,393,35,540,0.0036968576709796672,196.5,0,0
15598.0,53,2,548.02,274.01,404,32,374,0.005333333333333333,202.0,0,0
15599.0,27,3,1250.06,416.68666666666667,1098,77,419,0.007142857142857143,366.0,0,0
15600.0,428,4,1199.31,299.8275,657,55,165,0.024096385542168676,164.25,2,0
15602.0,8,16,3137.96,196.1225,2296,62,729,0.021917808219178082,143.5,1,0
15603.0,79,2,88.48,44.24,128,4,569,0.0035087719298245615,64.0,0,0
15604.0,52,1,216.39,216.39,159,17,0,1.0,159.0,0,0
15605.0,36,9,1741.95,193.55,641,80,658,0.013657056145675266,71.22222222222223,1,0
15607.0,337,9,1708.97,189.88555555555556,1470,95,364,0.024657534246575342,163.33333333333334,1,0
15608.0,28,5,1785.98,357.196,1262,93,387,0.01288659793814433,252.4,0,0
15609.0,184,1,298.48,298.48,148,16,0,1.0,148.0,0,1
15610.0,52,1,112.46000000000001,112.46000000000001,66,6,0,1.0,66.0,0,0
15611.0,10,26,2997.28,115.28,747,43,673,0.03857566765578635,28.73076923076923,1,0
15612.0,36,2,195.15,97.575,52,4,25,0.07692307692307693,26.0,0,0
15613.0,610,1,433.71999999999997,433.71999999999997,700,27,0,1.0,700.0,2,1
15614.0,438,4,3147.36,786.84,1632,73,188,0.021164021164021163,408.0,1,0
15616.0,438,1,317.11,317.11,137,13,0,1.0,137.0,2,1
15617.0,396,3,828.5500000000001,276.18333333333334,485,41,111,0.026785714285714284,161.66666666666666,2,0
15618.0,33,4,776.851,194.21275,454,39,103,0.038461538461538464,113.5,0,0
15619.0,11,1,336.40000000000003,336.40000000000003,136,3,0,1.0,136.0,0,0
15620.0,57,4,1942.36,485.59,1249,114,353,0.011299435028248588,312.25,0,0
15621.0,4,4,1293.03,323.2575,501,11,17,0.2222222222222222,125.25,0,0
15623.0,141,8,2437.05,304.63125,1087,91,588,0.013582342954159592,135.875,1,0
15624.0,117,4,588.13,147.0325,357,26,139,0.02857142857142857,89.25,0,0
15625.0,104,9,3236.4,359.6,3020,106,438,0.02050113895216401,335.55555555555554,1,0
15626.0,75,3,1067.52,355.84,1138,73,346,0.008645533141210375,379.3333333333333,0,0
15627.0,457,2,566.9,283.45,344,23,65,0.030303030303030304,172.0,2,0
15629.0,450,4,2240.9,560.225,1518,39,82,0.04819277108433735,379.5,2,0
15630.0,45,3,1481.4,493.8,987,76,599,0.005,329.0,0,0
15631.0,642,1,596.67,596.67,525,39,0,1.0,525.0,2,0
15632.0,16,8,3285.31,410.66375,2109,107,259,0.03076923076923077,263.625,1,0
15633.0,509,13,4335.96,333.5353846153846,2048,77,221,0.05855855855855856,157.53846153846155,1,0
15634.0,17,2,554.65,277.325,227,34,366,0.005449591280653951,113.5,0,0
15635.0,396,1,100.35,100.35,5,2,0,1.0,5.0,2,1
15636.0,90,4,1444.58,361.145,560,39,479,0.008333333333333333,140.0,0,0
15637.0,53,5,797.59,159.518,651,37,671,0.00744047619047619,130.2,0,0
15638.0,379,6,2265.2,377.5333333333333,1134,20,231,0.02586206896551724,189.0,1,0
15639.0,134,3,1065.08,355.02666666666664,849,61,471,0.006355932203389831,283.0,0,0
15642.0,730,1,105.78000000000002,105.78000000000002,270,6,0,1.0,270.0,2,1
15643.0,192,3,664.0,221.33333333333334,246,31,90,0.03296703296703297,82.0,0,0
15644.0,166,4,803.54,200.885,550,166,94,0.042105263157894736,137.5,0,0
15645.0,19,3,1055.17,351.72333333333336,396,59,406,0.007371007371007371,132.0,0,0
15646.0,158,5,784.8100000000001,156.96200000000002,821,65,252,0.019762845849802372,164.2,0,0
15647.0,415,1,169.0,169.0,124,11,0,1.0,124.0,2,1
15648.0,204,2,639.5,319.75,218,23,62,0.031746031746031744,109.0,0,0
15649.0,336,4,1660.35,415.0875,365,8,50,0.0784313725490196,91.25,2,0
15650.0,522,2,553.88,276.94,210,33,106,0.018691588785046728,105.0,2,0
15651.0,37,5,1259.06,251.81199999999998,871,52,559,0.008928571428571428,174.2,0,0
15652.0,91,5,1405.94,281.188,657,93,393,0.012690355329949238,131.4,0,0
15653.0,93,2,877.4399999999999,438.71999999999997,1200,4,23,0.08333333333333333,600.0,0,0
15654.0,9,2,922.53,461.265,475,15,16,0.11764705882352941,237.5,0,0
15655.0,243,1,560.67,560.67,324,34,0,1.0,324.0,0,0
15656.0,45,4,748.5,187.125,343,46,238,0.016736401673640166,85.75,0,0
15657.0,23,1,30.0,30.0,24,1,0,1.0,24.0,0,0
15658.0,190,8,2117.27,264.65875,629,80,546,0.014625228519195612,78.625,1,0
15659.0,44,3,532.49,177.49666666666667,161,14,609,0.004918032786885246,53.666666666666664,0,0
15660.0,25,15,2603.69,173.57933333333332,1783,73,647,0.023148148148148147,118.86666666666666,1,0
15661.0,317,8,1215.95,151.99375,779,27,261,0.030534351145038167,97.375,0,0
15662.0,661,2,283.73,141.865,145,12,77,0.02564102564102564,72.5,2,1
15663.0,106,1,138.14,138.14,106,9,0,1.0,106.0,0,0
15664.0,51,4,1254.03,313.5075,530,54,598,0.00667779632721202,132.5,0,0
15665.0,168,5,3987.07,797.414,2777,163,466,0.010706638115631691,555.4,1,0
15666.0,472,2,632.9399999999999,316.46999999999997,469,62,23,0.08333333333333333,234.5,2,0
15667.0,40,1,301.32,301.32,240,13,0,1.0,240.0,0,0
15668.0,218,1,76.32000000000001,76.32000000000001,72,1,0,1.0,72.0,0,1
15669.0,40,4,684.34,171.085,342,31,223,0.017857142857142856,85.5,0,0
15670.0,297,2,325.2,162.6,132,19,259,0.007692307692307693,66.0,2,1
15671.0,19,7,2657.13,379.59000000000003,1699,52,252,0.02766798418972332,242.71428571428572,1,0
15672.0,725,1,45.300000000000004,45.300000000000004,10,3,0,1.0,10.0,2,1
15675.0,81,4,542.04,135.51,624,32,322,0.01238390092879257,156.0,0,0
15676.0,19,3,3435.76,1145.2533333333333,2252,191,265,0.011278195488721804,750.6666666666666,1,0
15677.0,49,3,1305.63,435.21000000000004,675,63,414,0.007228915662650603,225.0,0,0
15678.0,53,3,1825.94,608.6466666666666,1022,77,469,0.006382978723404255,340.6666666666667,0,0
15679.0,24,4,781.28,195.32,1170,98,158,0.025157232704402517,292.5,0,0
15680.0,9,10,4028.69,402.869,2743,155,728,0.013717421124828532,274.3,1,0
15681.0,25,14,2989.7,213.54999999999998,1392,48,539,0.025925925925925925,99.42857142857143,1,0
15682.0,599,2,318.24,159.12,222,25,88,0.02247191011235955,111.0,2,1
15683.0,117,2,524.54,262.27,332,25,356,0.0056022408963585435,166.0,0,0
15684.0,547,3,173.95,57.98333333333333,77,9,188,0.015873015873015872,25.666666666666668,2,0
15685.0,450,1,55.980000000000004,55.980000000000004,36,17,0,1.0,36.0,2,1
15686.0,420,1,90.0,90.0,72,1,0,1.0,72.0,2,1
15687.0,9,9,2993.1,332.56666666666666,1310,119,321,0.027950310559006212,145.55555555555554,1,0
15688.0,419,1,190.57,190.57,95,26,0,1.0,95.0,2,1
15689.0,120,3,521.03,173.67666666666665,207,20,497,0.006024096385542169,69.0,0,0
15690.0,4,2,239.76,119.88,408,19,96,0.020618556701030927,204.0,0,0
15691.0,252,4,571.3,142.825,212,12,480,0.008316008316008316,53.0,0,0
15692.0,28,1,191.04,191.04,138,12,0,1.0,138.0,0,0
15693.0,659,1,37.5,37.5,30,1,0,1.0,30.0,2,1
15695.0,267,4,1131.04,282.76,484,55,414,0.00963855421686747,121.0,0,0
15696.0,33,13,3881.2200000000003,298.55538461538464,1386,163,650,0.019969278033794162,106.61538461538461,1,0
15697.0,690,1,246.75,246.75,127,14,0,1.0,127.0,2,1
15698.0,624,1,46.2,46.2,60,2,0,1.0,60.0,2,1
15699.0,18,1,309.65,309.65,113,18,0,1.0,113.0,0,0
15700.0,172,2,696.68,348.34,357,85,1,1.0,178.5,0,0
15701.0,2,4,1529.0,382.25,912,193,108,0.03669724770642202,228.0,0,0
15702.0,476,2,140.39000000000001,70.19500000000001,103,30,205,0.009708737864077669,51.5,2,1
15703.0,265,1,211.5,211.5,66,5,0,1.0,66.0,2,1
15704.0,140,6,3734.6600000000003,622.4433333333334,1709,129,442,0.013544018058690745,284.8333333333333,1,0
15705.0,201,1,143.1,143.1,62,6,0,1.0,62.0,0,1
15706.0,64,4,1060.56,265.14,321,50,52,0.07547169811320754,80.25,0,0
15707.0,35,4,916.98,229.245,594,126,51,0.07692307692307693,148.5,0,0
15708.0,41,9,3887.15,431.90555555555557,1465,135,384,0.023376623376623377,162.77777777777777,1,0
15709.0,284,2,327.85,163.925,169,26,305,0.006535947712418301,84.5,2,1
15710.0,417,1,898.87,898.87,641,110,0,1.0,641.0,2,0
15711.0,557,2,420.25,210.125,199,25,128,0.015503875968992248,99.5,2,1
15712.0,9,12,3472.4100000000003,289.3675,1277,86,729,0.01643835616438356,106.41666666666667,1,0
15713.0,143,4,839.64,209.91,451,48,580,0.0068846815834767644,112.75,0,0
15714.0,12,5,783.96,156.792,361,45,543,0.009191176470588236,72.2,0,0
15715.0,556,5,658.02,131.60399999999998,246,33,63,0.078125,49.2,2,0
15716.0,146,11,2485.26,225.9327272727273,1379,188,586,0.018739352640545145,125.36363636363636,1,0
15717.0,234,5,607.0,121.4,224,17,358,0.013927576601671309,44.8,0,0
15718.0,540,1,293.79,293.79,95,18,0,1.0,95.0,2,1
15720.0,24,2,739.22,369.61,327,152,525,0.0038022813688212928,163.5,0,0
15721.0,12,1,471.40000000000003,471.40000000000003,388,80,0,1.0,388.0,0,0
15723.0,365,4,930.7,232.675,427,108,209,0.01904761904761905,106.75,2,0
15724.0,201,3,310.85,103.61666666666667,117,17,199,0.015,39.0,0,0
15725.0,15,1,415.25,415.25,221,32,0,1.0,221.0,0,0
15726.0,390,1,321.91,321.91,123,23,0,1.0,123.0,2,1
15728.0,380,2,544.6,272.3,132,10,64,0.03076923076923077,66.0,2,0
15729.0,213,3,192.55,64.18333333333334,47,10,190,0.015706806282722512,15.666666666666666,0,0
15730.0,66,5,1726.58,345.316,1061,102,365,0.01366120218579235,212.2,0,0
15731.0,554,1,125.3,125.3,122,8,0,1.0,122.0,2,1
15732.0,212,10,1543.97,154.397,1264,53,461,0.021645021645021644,126.4,1,0
15733.0,283,1,162.3,162.3,62,10,0,1.0,62.0,2,1
15734.0,115,4,2263.3,565.825,516,36,432,0.009237875288683603,129.0,0,0
15735.0,421,1,327.68,327.68,206,19,0,1.0,206.0,2,1
15736.0,435,2,1767.12,883.56,1208,95,0,2.0,604.0,2,0
15737.0,15,8,1188.1200000000001,148.51500000000001,597,60,228,0.034934497816593885,74.625,0,0
15739.0,66,1,449.12,449.12,472,8,0,1.0,472.0,0,0
15740.0,49,1,154.88,154.88,152,9,0,1.0,152.0,0,0
15741.0,458,2,208.62,104.31,70,11,160,0.012422360248447204,35.0,2,1
15742.0,619,1,156.87,156.87,51,41,0,1.0,51.0,2,1
15743.0,16,4,775.96,193.99,214,59,168,0.023668639053254437,53.5,0,0
15744.0,78,1,34.8,34.8,120,3,0,1.0,120.0,0,0
15745.0,19,4,1094.59,273.6475,421,57,217,0.01834862385321101,105.25,0,0
15746.0,134,1,196.88,196.88,178,28,0,1.0,178.0,0,0
15747.0,13,9,2499.81,277.75666666666666,1344,116,678,0.013254786450662739,149.33333333333334,1,0
15748.0,40,3,609.8100000000001,203.27,261,34,408,0.007334963325183374,87.0,0,0
15751.0,461,11,1380.44,125.49454545454546,443,90,272,0.040293040293040296,40.27272727272727,1,0
15752.0,40,9,3924.91,436.1011111111111,2792,359,417,0.0215311004784689,310.22222222222223,1,0
15753.0,305,1,79.2,79.2,144,1,0,1.0,144.0,2,1
15754.0,51,9,3037.61,337.51222222222225,1762,114,604,0.01487603305785124,195.77777777777777,1,0
15756.0,61,4,528.01,132.0025,241,160,187,0.02127659574468085,60.25,0,0
15757.0,66,6,2940.36,490.06,1757,162,481,0.012448132780082987,292.8333333333333,1,0
15758.0,25,1,205.25,205.25,47,9,0,1.0,47.0,0,0
15759.0,218,7,830.9300000000001,118.70428571428572,523,10,519,0.013461538461538462,74.71428571428571,0,0
15761.0,443,1,143.05,143.05,31,5,0,1.0,31.0,2,1
15762.0,65,2,583.75,291.875,251,37,12,0.15384615384615385,125.5,0,0
15763.0,32,2,1086.92,543.46,271,58,45,0.043478260869565216,135.5,0,0
15764.0,88,8,4503.08,562.885,2945,187,390,0.020460358056265986,368.125,1,0
15765.0,667,1,370.63,370.63,335,25,0,1.0,335.0,2,1
15766.0,64,3,831.06,277.02,334,21,618,0.004846526655896607,111.33333333333333,0,0
15770.0,613,1,321.45,321.45,67,18,0,1.0,67.0,2,1
15771.0,604,3,1006.54,335.5133333333333,512,26,89,0.03333333333333333,170.66666666666666,2,0
15772.0,418,1,280.88,280.88,110,16,0,1.0,110.0,2,1
15773.0,6,2,774.52,387.26,410,46,403,0.0049504950495049506,205.0,0,0
15774.0,69,6,1288.34,214.72333333333333,465,88,587,0.01020408163265306,77.5,0,0
15775.0,245,2,150.5,75.25,260,9,386,0.00516795865633075,130.0,0,1
15776.0,133,1,241.62,241.62,138,18,0,1.0,138.0,0,0
15777.0,241,7,1762.61,251.80142857142854,599,29,327,0.021341463414634148,85.57142857142857,0,0
15778.0,431,1,307.95,307.95,101,17,0,1.0,101.0,2,1
15779.0,463,2,124.08000000000001,62.040000000000006,20,8,69,0.02857142857142857,10.0,2,1
15780.0,184,3,475.28000000000003,158.42666666666668,220,26,174,0.017142857142857144,73.33333333333333,0,0
15781.0,25,3,345.46,115.15333333333332,180,20,280,0.010676156583629894,60.0,0,0
15782.0,10,4,4014.1,1003.525,1844,51,420,0.009501187648456057,461.0,1,0
15783.0,11,1,246.3,246.3,212,14,0,1.0,212.0,0,0
15784.0,468,2,848.3299999999999,424.16499999999996,381,33,204,0.00975609756097561,190.5,2,0
15787.0,26,3,933.26,311.08666666666664,534,156,35,0.08333333333333333,178.0,0,0
15788.0,509,1,221.82999999999998,221.82999999999998,115,14,0,1.0,115.0,2,1
15789.0,358,6,1962.01,327.00166666666667,2499,110,265,0.022556390977443608,416.5,2,0
15790.0,10,1,218.75,218.75,113,34,0,1.0,113.0,0,0
15791.0,44,5,3608.34,721.668,1970,121,598,0.008347245409015025,394.0,1,0
15792.0,400,2,933.84,466.92,606,57,218,0.0091324200913242,303.0,2,0
15793.0,15,8,2399.57,299.94625,1685,12,723,0.011049723756906077,210.625,1,0
15794.0,736,2,777.0,388.5,288,15,0,2.0,144.0,2,0
15795.0,150,8,1979.8700000000001,247.48375000000001,1411,111,540,0.014787430683918669,176.375,1,0
15797.0,113,6,2821.08,470.18,1281,12,568,0.01054481546572935,213.5,1,0
15798.0,493,3,1535.37,511.78999999999996,915,73,188,0.015873015873015872,305.0,2,0
15799.0,76,4,1421.34,355.335,1341,143,342,0.011661807580174927,335.25,0,0
15800.0,107,7,1227.07,175.29571428571427,575,198,511,0.013671875,82.14285714285714,0,0
15801.0,46,3,1063.95,354.65000000000003,570,61,63,0.046875,190.0,0,0
15802.0,143,1,451.42,451.42,1,1,0,1.0,1.0,0,0
15803.0,51,4,1929.66,482.415,1030,48,624,0.0064,257.5,0,0
15804.0,1,13,4206.39,323.5684615384616,2567,170,198,0.06532663316582915,197.46153846153845,1,0
15806.0,46,3,784.58,261.5266666666667,602,24,230,0.012987012987012988,200.66666666666666,0,0
15807.0,50,5,1817.52,363.504,1532,85,615,0.008116883116883116,306.4,0,0
15809.0,36,7,1274.44,182.06285714285715,700,51,499,0.014,100.0,0,0
15810.0,79,8,2999.04,374.88,1653,89,594,0.013445378151260505,206.625,1,0
15811.0,22,7,3486.15,498.0214285714286,1781,205,365,0.01912568306010929,254.42857142857142,1,0
15813.0,208,2,1303.9099999999999,651.9549999999999,603,40,31,0.0625,301.5,0,0
15814.0,17,6,2634.44,439.0733333333333,1728,83,586,0.010221465076660987,288.0,1,0
15815.0,64,5,2100.6,420.12,1856,33,196,0.025380710659898477,371.2,0,0
15816.0,542,2,144.14999999999998,72.07499999999999,54,11,0,2.0,27.0,2,1
15817.0,421,3,2766.4,922.1333333333333,1596,133,122,0.024390243902439025,532.0,2,0
15818.0,588,1,340.5,340.5,284,11,0,1.0,284.0,2,1
15819.0,49,10,3934.79,393.479,2928,182,582,0.017152658662092625,292.8,1,0
15820.0,320,1,206.98,206.98,128,17,0,1.0,128.0,2,1
15821.0,44,2,570.96,285.48,202,57,17,0.1111111111111111,101.0,0,0
15822.0,3,6,1840.06,306.6766666666667,950,46,729,0.00821917808219178,158.33333333333334,0,0
15823.0,372,3,3882.17,1294.0566666666666,1774,155,358,0.008356545961002786,591.3333333333334,1,0
15824.0,453,2,890.94,445.47,478,24,78,0.02531645569620253,239.0,2,0
15825.0,172,1,532.94,532.94,220,20,0,1.0,220.0,0,0
15826.0,56,4,2598.28,649.57,1824,100,511,0.0078125,456.0,1,0
15827.0,73,28,3603.14,128.6835714285714,1715,124,627,0.044585987261146494,61.25,1,0
15828.0,375,1,1108.82,1108.82,367,74,0,1.0,367.0,2,0
15829.0,99,2,636.14,318.07,996,44,41,0.047619047619047616,498.0,0,0
15830.0,38,1,576.0,576.0,415,39,0,1.0,415.0,0,0
15831.0,58,3,794.64,264.88,1092,63,265,0.011278195488721804,364.0,0,0
15832.0,254,1,836.79,836.79,465,54,0,1.0,465.0,0,0
15833.0,738,1,80.4,80.4,24,5,0,1.0,24.0,2,1
15834.0,70,7,3764.39,537.77,1815,333,354,0.01971830985915493,259.2857142857143,1,0
15835.0,44,4,954.09,238.5225,439,47,286,0.013937282229965157,109.75,0,0
15836.0,50,1,137.37,137.37,26,10,0,1.0,26.0,0,0
15837.0,65,2,777.01,388.505,405,52,420,0.004750593824228029,202.5,0,0
15839.0,33,3,1048.49,349.49666666666667,675,56,114,0.02608695652173913,225.0,0,0
15840.0,59,2,355.56,177.78,396,26,113,0.017543859649122806,198.0,0,0
15841.0,73,9,2742.41,304.7122222222222,2391,60,657,0.013677811550151976,265.6666666666667,1,0
15842.0,393,2,548.8,274.4,296,24,134,0.014814814814814815,148.0,2,0
15843.0,304,1,118.95000000000002,118.95000000000002,27,8,0,1.0,27.0,2,1
15844.0,46,1,130.73999999999998,130.73999999999998,134,11,0,1.0,134.0,0,0
15845.0,18,11,4426.28,402.3890909090909,2128,129,664,0.016541353383458645,193.45454545454547,1,0
15846.0,385,1,107.01,107.01,79,27,0,1.0,79.0,2,1
15847.0,38,5,822.57,164.514,643,39,603,0.008278145695364239,128.6,0,0
15848.0,622,1,137.99,137.99,45,34,0,1.0,45.0,2,1
15850.0,19,6,1006.75,167.79166666666666,1334,269,707,0.00847457627118644,222.33333333333334,0,0
15851.0,527,1,109.73,109.73,67,8,0,1.0,67.0,2,1
15852.0,187,3,257.26,85.75333333333333,60,31,340,0.008797653958944282,20.0,0,0
15853.0,52,1,110.8,110.8,135,29,0,1.0,135.0,0,0
15855.0,137,6,1052.72,175.45333333333335,712,72,339,0.01764705882352941,118.66666666666667,0,0
15857.0,19,2,570.48,285.24,584,21,411,0.0048543689320388345,292.0,0,0
15858.0,16,13,3552.41,273.2623076923077,2715,273,714,0.01818181818181818,208.84615384615384,1,0
15859.0,432,1,438.46,438.46,174,22,0,1.0,174.0,2,1
15860.0,41,17,2361.3,138.9,1259,249,692,0.024531024531024532,74.05882352941177,1,0
15861.0,12,12,4369.2,364.09999999999997,3837,452,667,0.017964071856287425,319.75,1,0
15862.0,8,13,2512.29,193.25307692307692,1520,417,714,0.01818181818181818,116.92307692307692,1,0
15863.0,26,5,355.1,71.02000000000001,162,74,697,0.0071633237822349575,32.4,0,0
15864.0,22,7,2180.76,311.5371428571429,1486,18,358,0.019498607242339833,212.28571428571428,1,0
15865.0,41,5,2241.42,448.284,1141,119,662,0.007541478129713424,228.2,0,0
15866.0,101,1,211.89,211.89,124,43,0,1.0,124.0,0,0
15868.0,583,1,94.53,94.53,57,4,0,1.0,57.0,2,1
15869.0,277,3,321.11,107.03666666666668,273,29,349,0.008571428571428572,91.0,0,0
15870.0,33,4,857.46,214.365,504,127,413,0.00966183574879227,126.0,0,0
15871.0,437,1,33.099999999999994,33.099999999999994,5,5,0,1.0,5.0,2,1
15872.0,15,4,729.25,182.3125,467,164,535,0.007462686567164179,116.75,0,0
15873.0,500,4,313.91999999999996,78.47999999999999,1152,3,1,2.0,288.0,2,0
15875.0,646,1,108.52,108.52,74,18,0,1.0,74.0,2,1
15876.0,409,2,1449.1399999999999,724.5699999999999,886,11,39,0.05,443.0,2,0
15877.0,2,2,490.33,245.165,368,122,16,0.11764705882352941,184.0,0,0
15878.0,562,2,330.77,165.385,243,47,171,0.011627906976744186,121.5,2,1
15879.0,404,4,1137.8,284.45,639,171,317,0.012578616352201259,159.75,2,0
15880.0,369,1,329.03000000000003,329.03000000000003,202,95,0,1.0,202.0,2,1
15881.0,312,5,501.39000000000004,100.278,260,26,52,0.09433962264150944,52.0,2,0
15882.0,199,8,1124.66,140.5825,650,49,530,0.015065913370998116,81.25,0,0
15883.0,2,2,396.48,198.24,223,42,31,0.0625,111.5,0,0
15884.0,432,2,244.60000000000002,122.30000000000001,152,14,303,0.006578947368421052,76.0,2,1
15885.0,93,15,1951.82,130.12133333333333,622,83,594,0.025210084033613446,41.46666666666667,1,0
15886.0,60,4,1052.8700000000001,263.21750000000003,667,58,537,0.007434944237918215,166.75,0,0
15887.0,407,3,1027.15,342.3833333333334,605,27,148,0.020134228187919462,201.66666666666666,2,0
15888.0,81,3,429.16,143.05333333333334,139,33,446,0.006711409395973154,46.333333333333336,0,0
15889.0,157,8,1427.6,178.45,800,256,572,0.013961605584642234,100.0,0,0
15890.0,395,5,535.65,107.13,119,10,210,0.023696682464454975,23.8,2,0
15891.0,227,1,511.68,511.68,418,60,0,1.0,418.0,0,0
15892.0,669,1,128.2,128.2,46,38,0,1.0,46.0,2,1
15893.0,482,1,305.28000000000003,305.28000000000003,288,1,0,1.0,288.0,2,1
15894.0,253,2,258.25,129.125,164,35,115,0.017241379310344827,82.0,0,1
15895.0,150,1,179.17,179.17,94,11,0,1.0,94.0,0,0
15897.0,194,2,208.59,104.295,223,17,0,2.0,111.5,0,1
15898.0,1,25,4996.45,199.858,2160,281,726,0.0343878954607978,86.4,1,0
15899.0,369,1,56.25,56.25,39,4,0,1.0,39.0,2,1
15900.0,24,4,886.5699999999999,221.64249999999998,656,100,539,0.007407407407407408,164.0,0,0
15901.0,17,7,687.72,98.24571428571429,695,145,527,0.013257575757575758,99.28571428571429,0,0
15902.0,380,1,145.01,145.01,124,18,0,1.0,124.0,2,1
15904.0,8,1,164.68,164.68,84,30,0,1.0,84.0,0,0
15905.0,543,1,114.69,114.69,82,22,0,1.0,82.0,2,1
15906.0,20,10,2530.19,253.019,749,143,431,0.023148148148148147,74.9,1,0
15907.0,4,3,882.72,294.24,478,175,206,0.014492753623188406,159.33333333333334,0,0
15908.0,491,2,758.62,379.31,173,37,21,0.09090909090909091,86.5,2,0
15909.0,174,1,191.94,191.94,98,7,0,1.0,98.0,0,0
15910.0,1,15,2661.17,177.41133333333335,2158,394,686,0.021834061135371178,143.86666666666667,1,0
15911.0,624,8,1700.24,212.53,810,162,106,0.07476635514018691,101.25,2,0
15912.0,178,9,1074.7,119.41111111111111,759,83,551,0.016304347826086956,84.33333333333333,0,0
15913.0,534,1,6.300000000000001,6.300000000000001,3,1,0,1.0,3.0,2,1
15914.0,378,2,205.99,102.995,149,13,0,2.0,74.5,2,1
15915.0,402,1,364.45,364.45,414,105,0,1.0,414.0,2,1
15916.0,16,13,3145.2400000000002,241.94153846153847,1618,227,712,0.0182328190743338,124.46153846153847,1,0
15917.0,248,5,530.17,106.03399999999999,248,127,489,0.01020408163265306,49.6,0,0
